"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc"
"42","JohnsonSeidl2009","Johnson, E. K., Seidl, A. H. (2009) At 11 months, prosody still outranks statistics. Developmental Science 12:1 pp 131-141","Johnson & Seidl (2009)","yes","GG",3,"stress + TP","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,15,NA,330,NA,7.26,6.2,1.8,1.7,2.5,NA,NA,NA,NA,0.5610065359,"native",NA,NA,30.44,NA,2,NA,0.5666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.5610065359,"Statistical word segmentation","statSeg","early_language",0.605467206656192,0.0707521464912017,0.570536406272181,0.0628239288925205,0.289747295626091,0.0135966586512337,0.298290377469325,0.0833333333333333,1.09819603449767,0.232765232132028,"group_means_two",330,15,"JohnsonSeidl2009 1"
"43","JohnsonSeidl2009","Johnson, E. K., Seidl, A. H. (2009) At 11 months, prosody still outranks statistics. Developmental Science 12:1 pp 131-141","Johnson & Seidl (2009)","yes","AKB",3,"stress vs TP","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,15,NA,330,NA,7.1,8.3,1.8,2.2,-2.8,NA,NA,NA,NA,0.6723356009,"native",NA,NA,30.44,NA,2,NA,0.5666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.6723356009,"Statistical word segmentation","statSeg","early_language",-0.597022314125994,0.0555697746654786,-0.562578719080263,0.0493428361582152,-0.286038776773678,0.0107538682208147,-0.294246702848604,0.0833333333333333,-1.08287869379537,0.18281723086865,"group_means_two",330,15,"JohnsonSeidl2009 2"
"44","JohnsonTyler2010","Johnson, E. K., & Tyler, M. D. (2010). Testing the limits of statistical learning for word segmentation. Developmental science, 13(2), 339-345.","Johnson & Tyler (2010)","yes","AKB",1,"uniform 5 mo","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Dutch","typical",NA,NA,24,NA,179,NA,7.44,8.38,2.057571384,2.400499948,NA,NA,NA,NA,NA,NA,"native",NA,NA,34,NA,4.5,NA,0.4791666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.7605895123,"Statistical word segmentation","statSeg","early_language",-0.420464881144476,0.0236340138974133,-0.406130851105459,0.0220500710755179,-0.205735089685231,0.00518954550582988,-0.20871382353378,0.0476190476190476,-0.762638934102666,0.0777527891924391,"group_means_two",179,24,"JohnsonTyler2010 1"
"45","JohnsonTyler2010","Johnson, E. K., & Tyler, M. D. (2010). Testing the limits of statistical learning for word segmentation. Developmental science, 13(2), 339-345.","Johnson & Tyler (2010)","yes","AKB",1,"mixed 5 mo","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Dutch","typical",NA,NA,24,NA,179,NA,7.14,7.03,2.547469332,2.743428512,NA,NA,NA,NA,NA,NA,"native",NA,NA,34,NA,4.5,NA,0.479166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.6076167643,"Statistical word segmentation","statSeg","early_language",0.0415523546116263,0.0327345737702869,0.0401357970680481,0.0305407148102173,0.0207716947432088,0.00817305518685109,0.0207746829248255,0.0476190476190476,0.0753676343770025,0.107692431117003,"group_means_two",179,24,"JohnsonTyler2010 2"
"46","JohnsonTyler2010","Johnson, E. K., & Tyler, M. D. (2010). Testing the limits of statistical learning for word segmentation. Developmental science, 13(2), 339-345.","Johnson & Tyler (2010)","yes","AKB",1,"uniform 8 mo","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Dutch","typical",NA,NA,24,NA,265,NA,6.56,7.64,1.81262241,2.008581589,NA,NA,NA,NA,NA,NA,"native",NA,NA,17,NA,7,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.56,"Statistical word segmentation","statSeg","early_language",-0.564525043333604,0.0433060109281418,-0.545279871401777,0.040403658181279,-0.271648475072423,0.0086022590282384,-0.278642777032311,0.0476190476190476,-1.02393516469279,0.142471065350004,"group_means_two",265,24,"JohnsonTyler2010 3"
"47","JohnsonTyler2010","Johnson, E. K., & Tyler, M. D. (2010). Testing the limits of statistical learning for word segmentation. Developmental science, 13(2), 339-345.","Johnson & Tyler (2010)","yes","AKB",1,"mixed 8 mo","4","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Dutch","typical",NA,NA,24,NA,265,NA,8.13,8.31,2.596459127,2.449489743,NA,NA,NA,NA,NA,NA,"native",NA,NA,17,NA,7,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.8224394297,"Statistical word segmentation","statSeg","early_language",-0.0713141186766155,0.014902666348388,-0.0688829555399127,0.0139038951920329,-0.0356344132765775,0.00371149191967651,-0.0356495077733968,0.0476190476190476,-0.129349503116569,0.0490278071266721,"group_means_two",265,24,"JohnsonTyler2010 4"
"48","KaramanHay2017","Karaman, F., & Hay, J. F. (2017). The Longevity of Statistical Learning: When Infant Memory Decays, Isolated Words Come to the Rescue. Journal of Experimental Psychology: Learning, Memory, and Cognition. Advance online publication.","Karaman & Hay (2017)","yes","CB",1,"10mindelay","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,255.528,NA,9.82,9.64,1.89461862,2.32435131,-0.578,NA,NA,NA,NA,0.73241921,"Italian",NA,NA,24.336,NA,12,NA,0.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.73241921,"Statistical word segmentation","statSeg","early_language",0.0848896604205379,0.0224485294676315,0.0819956947243832,0.0209440373713375,0.0424066482621337,0.00558190948875219,0.0424320960209558,0.0476190476190476,0.15397281210083,0.0738527017439068,"group_means_two",255.528,24,"KaramanHay2017 1"
"49","KaramanHay2017","Karaman, F., & Hay, J. F. (2017). The Longevity of Statistical Learning: When Infant Memory Decays, Isolated Words Come to the Rescue. Journal of Experimental Psychology: Learning, Memory, and Cognition. Advance online publication.","Karaman & Hay (2017)","yes","CB",2,"Immediate","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,255.528,NA,7.83,8.29,2.14626414,2.17815582,-0.86,NA,NA,NA,NA,0.288,"Italian",NA,NA,27.378,NA,13,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.288,"Statistical word segmentation","statSeg","early_language",-0.212739509872217,0.0602762103970973,-0.205487026581119,0.0562365211930563,-0.105773052131865,0.0145689151714203,-0.106170182202953,0.0476190476190476,-0.385866787753727,0.198300783805393,"group_means_two",255.528,24,"KaramanHay2017 2"
"50","KaramanHay2017","Karaman, F., & Hay, J. F. (2017). The Longevity of Statistical Learning: When Infant Memory Decays, Isolated Words Come to the Rescue. Journal of Experimental Psychology: Learning, Memory, and Cognition. Advance online publication.","Karaman & Hay (2017)","yes","CB",2,"10mindelay","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,255.528,NA,9.58,8.6,2.25746105,2.34973273,-2.808,NA,NA,NA,NA,0.726,"Italian",NA,NA,27.378,NA,13,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.726,"Statistical word segmentation","statSeg","early_language",0.425336359532284,0.0266023128904203,0.410836256366411,0.0248194357739265,0.20801614672434,0.00582407026436707,0.211096870285347,0.0476190476190476,0.771474818505353,0.0875181014608162,"group_means_two",255.528,24,"KaramanHay2017 2"
"51","KaramanHay2017","Karaman, F., & Hay, J. F. (2017). The Longevity of Statistical Learning: When Infant Memory Decays, Isolated Words Come to the Rescue. Journal of Experimental Psychology: Learning, Memory, and Cognition. Advance online publication.","Karaman & Hay (2017)","yes","CB",3,"Immediate","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,255.528,NA,9.74,8.87,2.13752135,1.93657143,-3.677,NA,NA,NA,NA,0.843,"Italian",NA,NA,21.924,NA,17,NA,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.843,"Statistical word segmentation","statSeg","early_language",0.42657037425181,0.0168742142539444,0.412028202402316,0.0157433106901792,0.208593434143181,0.00369150283724717,0.211700342936843,0.0476190476190476,0.773713073619085,0.055513939755218,"group_means_two",255.528,24,"KaramanHay2017 3"
"52","KaramanHay2017","Karaman, F., & Hay, J. F. (2017). The Longevity of Statistical Learning: When Infant Memory Decays, Isolated Words Come to the Rescue. Journal of Experimental Psychology: Learning, Memory, and Cognition. Advance online publication.","Karaman & Hay (2017)","yes","CB",4,"10mindelayIsolatedWords","4","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,252.486,NA,7.47,6.52,3.06543198,2.5771213,-2.714,NA,NA,NA,NA,0.828,"Italian",NA,NA,27.378,NA,17,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.828,"Statistical word segmentation","statSeg","early_language",0.335473107483092,0.0166779626217575,0.324036524273441,0.0155602117693954,0.165425527266326,0.00383647060301406,0.166959788651859,0.0476190476190476,0.608480909070509,0.0548682977643007,"group_means_two",252.486,24,"KaramanHay2017 4"
"53","LewWilliamsPelucchiSaffran2011","Lew‐Williams, C., Pelucchi, B., & Saffran, J. R. (2011). Isolated words enhance statistical language learning in infancy. Developmental Science, 14(6), 1323-1329.","Lew-Williams, Pelucchi, & Saffran (2011)","yes","AKB",1,"fluent","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,289.18,NA,7520,7730,2580,2333,-0.5,NA,NA,0.09,NA,0.7120027944,"Italian",NA,NA,79.144,NA,5.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.7120027944,"Statistical word segmentation","statSeg","early_language",-0.0853796494641472,0.0289819626735655,-0.0818221640698077,0.0266171150248544,-0.0426509784003647,0.00720602160820422,-0.0426768688810765,0.0588235294117647,-0.15486155391661,0.0953468354517432,"group_means_two",289.18,20,"LewWilliamsPelucchiSaffran2011 1"
"54","LewWilliamsPelucchiSaffran2011","Lew‐Williams, C., Pelucchi, B., & Saffran, J. R. (2011). Isolated words enhance statistical language learning in infancy. Developmental Science, 14(6), 1323-1329.","Lew-Williams, Pelucchi, & Saffran (2011)","yes","AKB",1,"fluent+isolated","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,289.18,NA,8490,7030,2849,2656,-3.2,NA,NA,0.53,NA,0.7273646898,"Italian",NA,NA,79.144,NA,5.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.7273646898,"Statistical word segmentation","statSeg","early_language",0.530101201437252,0.0342887131141305,0.508013651377367,0.0314908493704427,0.256203940559137,0.00699251277322513,0.26204141165069,0.0588235294117647,0.961497222146683,0.112805344619637,"group_means_two",289.18,20,"LewWilliamsPelucchiSaffran2011 2"
"55","LewWilliamsPelucchiSaffran2011","Lew‐Williams, C., Pelucchi, B., & Saffran, J. R. (2011). Isolated words enhance statistical language learning in infancy. Developmental Science, 14(6), 1323-1329.","Lew-Williams, Pelucchi, & Saffran (2011)","yes","AKB",2,"fuent+non_target_isolated","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,286.136,NA,6920,7080,2237,2280,-0.3,NA,NA,0.07,NA,0.4424864236,"Italian",NA,NA,73.056,NA,6,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.4424864236,"Statistical word segmentation","statSeg","early_language",-0.0708402703923723,0.0558768162377316,-0.0678885924593568,0.0513174232461112,-0.0353979372784352,0.013916759005507,-0.0354127331068874,0.0588235294117647,-0.128490037399865,0.183827357152926,"group_means_two",286.136,20,"LewWilliamsPelucchiSaffran2011 1"
"56","LewWilliamsSaffran2012","Lew-Williams, C., & Saffran, J. R. (2012). All words are not created equal: Expectations about word length guide infant statistical learning. Cognition, 122(2), 241-246.","Lew-Williams & Saffran (2012)","yes","CB",1,"consistent22","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,304.4,NA,9.21,8.14,3.243124419,2.684640758,NA,NA,NA,NA,NA,NA,"native",NA,NA,57.836,NA,10,NA,0.4479166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.474442776,"Statistical word segmentation","statSeg","early_language",0.35942128414067,0.0464877615727777,0.347168285817693,0.0433721690810071,0.176877133543805,0.0105649152505869,0.178757115904632,0.0476190476190476,0.651918096666594,0.15293860540516,"group_means_two",304.4,24,"LewWilliamsSaffran2012 1"
"57","LewWilliamsSaffran2012","Lew-Williams, C., & Saffran, J. R. (2012). All words are not created equal: Expectations about word length guide infant statistical learning. Cognition, 122(2), 241-246.","Lew-Williams & Saffran (2012)","yes","CB",1,"consistent33","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,304.4,NA,8.24,7.23,2.792418307,3.081458096,NA,NA,NA,NA,NA,NA,"native",NA,NA,57.836,NA,10,NA,0.4479166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.474442776,"Statistical word segmentation","statSeg","early_language",0.343479958539433,0.0462543203732969,0.331770414498316,0.0431543730238985,0.169261959914348,0.0105979061188979,0.170906757327469,0.0476190476190476,0.623003730426018,0.152170614641896,"group_means_two",304.4,24,"LewWilliamsSaffran2012 2"
"58","LewWilliamsSaffran2012","Lew-Williams, C., & Saffran, J. R. (2012). All words are not created equal: Expectations about word length guide infant statistical learning. Cognition, 122(2), 241-246.","Lew-Williams & Saffran (2012)","yes","CB",1,"inconsistent32","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,304.4,NA,7.48,7.4,3.184336666,2.714034635,NA,NA,NA,NA,NA,NA,"native",NA,NA,57.836,NA,10,NA,0.4479166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.843,"Statistical word segmentation","statSeg","early_language",0.0270403134235779,0.0130985662197926,0.0261184845568651,0.0122207051831097,0.0135189211751009,0.00327284645051102,0.0135197448436431,0.0476190476190476,0.0490457032963796,0.0430925556036085,"group_means_two",304.4,24,"LewWilliamsSaffran2012 3"
"59","LewWilliamsSaffran2012","Lew-Williams, C., & Saffran, J. R. (2012). All words are not created equal: Expectations about word length guide infant statistical learning. Cognition, 122(2), 241-246.","Lew-Williams & Saffran (2012)","yes","CB",1,"inconsistent23","4","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,304.4,NA,6.57,6.7,2.204540769,1.695046902,NA,NA,NA,NA,NA,NA,"native",NA,NA,57.836,NA,10,NA,0.4479166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.760952381,"Statistical word segmentation","statSeg","early_language",-0.0661118299179816,0.0200116927094813,-0.0638580175344141,0.018670516506457,-0.0330378697541199,0.00498655896740358,-0.033049897919861,0.0476190476190476,-0.119913595073596,0.0658358301462483,"group_means_two",304.4,24,"LewWilliamsSaffran2012 4"
"60","MersadNazzi2012","Mersad, K., & Nazzi, T. (2012). When Mommy comes to the rescue of statistics: Infants combine top-down and bottom-up cues to segment speech. Language Learning and Development, 8(3), 303-315.","Mersad & Nazzi (2012)","yes","AKB",1,"Uniform WL","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Parisian French","typical",NA,NA,20,NA,262.52,NA,6.68,8.48,2.34,2.65,-3.25,NA,NA,NA,NA,0.5130776292,"native",NA,NA,33.68,NA,3,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.5130776292,"Statistical word segmentation","statSeg","early_language",-0.720054726238871,0.0616542072994734,-0.690052445978918,0.0566233952455233,-0.338742259772254,0.0106931572017479,-0.352671075755066,0.0588235294117647,-1.30603480466591,0.202834211902853,"group_means_two",262.52,20,"MersadNazzi2012 1"
"61","MersadNazzi2012","Mersad, K., & Nazzi, T. (2012). When Mommy comes to the rescue of statistics: Infants combine top-down and bottom-up cues to segment speech. Language Learning and Development, 8(3), 303-315.","Mersad & Nazzi (2012)","yes","AKB",2,"Mixed WL + maman","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Parisian French","typical",NA,NA,20,NA,256.52,NA,6.71,5.87,1.59,1.25,2.53,NA,NA,NA,NA,0.474442776,"native",NA,NA,32.88,NA,2,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.474442776,"Statistical word segmentation","statSeg","early_language",0.587355144366546,0.0611803740403461,0.562882013351273,0.0561882254641374,0.281777675987277,0.0119334755176641,0.289612019092319,0.0588235294117647,1.06534438743174,0.201275362962964,"group_means_two",256.52,20,"MersadNazzi2012 2"
"62","MersadNazzi2012","Mersad, K., & Nazzi, T. (2012). When Mommy comes to the rescue of statistics: Infants combine top-down and bottom-up cues to segment speech. Language Learning and Development, 8(3), 303-315.","Mersad & Nazzi (2012)","yes","AKB",3,"Mixed WL","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Parisian French","typical",NA,NA,20,NA,264.52,NA,7.02,7.32,1.61,1.99,-0.79,NA,NA,NA,NA,0.5724346608,"native",NA,NA,17,NA,3,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.5724346608,"Statistical word segmentation","statSeg","early_language",-0.165745856353592,0.0434433261424596,-0.158839779005525,0.0398984714051409,-0.0825898032921356,0.0106400963976526,-0.0827783593531363,0.0588235294117647,-0.3006297288786,0.14292281429786,"group_means_two",264.52,20,"MersadNazzi2012 3"
