"","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","corr_imputed","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","dataset","short_name","mean_age","n","filename","year","all_mod","mean_age_months","age_months_floor","age_months_round","count_ages"
"204","Nazzietal2006","Nazzi, T., Iakimova, G., Bertoncini, J., Frédonie, S., & Alcantara, C. (2006). Early segmentation of fluent speech by infants acquiring French: Emerging evidence for crosslinguistic differences. Journal of Memory and Language, 54(3), 283-299. DOI: 10.1016/j.jml.2005.10.004","Nazzi et al. (2006)","yes","Amanda",2,"2_8","28","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Parisian French","typical","2_8",NA,16,NA,248.5314,NA,7.44,7.63,1.29,1.39,NA,0.5,NA,NA,NA,NA,"native",NA,NA,32.5494,NA,NA,NA,0.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"embedded","yes",NA,"female","IDS",NA,"same","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,1,0.52,-0.141692440440923,0.0606273983649408,-0.134101773988731,0.054305600129821,-0.0706690915129223,0.0149308963955913,-0.0707870886097114,0.0769230769230769,-0.257001658388541,0.199456145909739,"group_means_two","Word segmentation","inworddb",248.5314,16,"word_segmentation","2006","",8.16547033819996,8,8,14
"205","ShiCutlerWerkerCruickshank2006","Shi, R., Cutler, A., Werker, J., & Cruickshank, M. (2006). Frequency and form as determinants of functor sensitivity in English-acquiring infants. The Journal of the Acoustical Society of America, 119(6), EL61-EL67. DOI: 10.1121/1.2198947","Shi et al. (2006)","yes","Christina",1,"1_highfrequency","1","eye-tracking","familiarization","central fixation","looking_time","within_two","American English","typical","1_highfrequency",NA,8,NA,349.62,NA,19.41,15.6913,6.15242,6.4088,3.9,NA,NA,NA,NA,0.909,"native",NA,NA,16,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"embedded",NA,NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,2,0.909,0.591968879264368,0.0446516971260945,0.517972769356322,0.0341864556121661,0.283813418853283,0.00867685320163027,0.291824720032147,0.2,1.07371277685615,0.146898195490604,"group_means_two","Word segmentation","inworddb",349.62,8,"word_segmentation","2006","",11.4867245733999,11,11,14
"206","ShiCutlerWerkerCruickshank2006","Shi, R., Cutler, A., Werker, J., & Cruickshank, M. (2006). Frequency and form as determinants of functor sensitivity in English-acquiring infants. The Journal of the Acoustical Society of America, 119(6), EL61-EL67. DOI: 10.1121/1.2198947","Shi et al. (2006)","yes","Christina",1,"1_lowfrequency","2","eye-tracking","familiarization","central fixation","looking_time","within_two","American English","typical","1_lowfrequency",NA,16,NA,348.62,NA,14.5119,14.7275,6.31568,5.3426,NA,NA,NA,NA,NA,0.887,"native",NA,NA,27,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"embedded",NA,NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,2,0.887,-0.0368584198351776,0.0141674544722733,-0.0348838616297217,0.0126901720703494,-0.0184260811050329,0.00353825723723908,-0.0184281668738204,0.0769230769230769,-0.066853778463723,0.0466090570039273,"group_means_two","Word segmentation","inworddb",348.62,16,"word_segmentation","2006","",11.453869689316,11,11,14
"207","ShiCutlerWerkerCruickshank2006","Shi, R., Cutler, A., Werker, J., & Cruickshank, M. (2006). Frequency and form as determinants of functor sensitivity in English-acquiring infants. The Journal of the Acoustical Society of America, 119(6), EL61-EL67. DOI: 10.1121/1.2198947","Shi et al. (2006)","yes","Christina",2,"2_highfreq","3","eye-tracking","familiarization","central fixation","looking_time","within_two","American English","typical","2_highfreq",NA,8,NA,260.36,NA,17.7751,17.0893,4.27249,5.39172,NA,NA,NA,NA,NA,0.465,"native",NA,NA,21,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"embedded",NA,NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,1,0.465,0.140983411221686,0.134992270139981,0.123360484818975,0.103353456825923,0.0703172161493814,0.0332499356306472,0.0704334559410258,0.2,0.255715621641465,0.444106767828868,"group_means_two","Word segmentation","inworddb",260.36,8,"word_segmentation","2006","",8.55409762007433,8,9,14
"208","ShiCutlerWerkerCruickshank2006","Shi, R., Cutler, A., Werker, J., & Cruickshank, M. (2006). Frequency and form as determinants of functor sensitivity in English-acquiring infants. The Journal of the Acoustical Society of America, 119(6), EL61-EL67. DOI: 10.1121/1.2198947","Shi et al. (2006)","yes","Christina",2,"2_lowfreq","4","eye-tracking","familiarization","central fixation","looking_time","within_two","American English","typical","2_lowfreq",NA,16,NA,258.36,NA,14.2881,12.6288,5.85385,4.75116,NA,NA,NA,NA,NA,0.348,"native",NA,NA,27,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"embedded",NA,NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,1,0.348,0.3112495598986,0.0845273840167835,0.294575476332604,0.0757134635532987,0.153773790942606,0.019667939389163,0.15500334784115,0.0769230769230769,0.564544253862261,0.278083947101539,"group_means_two","Word segmentation","inworddb",258.36,16,"word_segmentation","2006","",8.48838785190661,8,8,14
"209","MarquisShi2008","Marquis, A. & Shi, R. (2008). Segmentation of verb forms in preverbal infants. The Journal of the Acoustical Society of America, 123(4), EL105-EL110. DOI: 10.1121/1.2884082","Marquis & Shi (2008)","yes","Christina",1,"1_11","1","eye-tracking","familiarization","central fixation","looking_time","within_two","Canadian French","typical","1_11",NA,16,NA,345,NA,50.356,44.5,11.483,12.258,2.284,NA,NA,NA,NA,0.414,"native",NA,NA,18,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,2,0.414,0.493061146066381,0.0808471654300092,0.466647156098539,0.0724169922490101,0.239363910660021,0.0169329304710235,0.24409925441263,0.0769230769230769,0.894313993263796,0.265976513247873,"group_means_two","Word segmentation","inworddb",345,16,"word_segmentation","2008","",11.3349350089324,11,11,14
"210","MarquisShi2008","Marquis, A. & Shi, R. (2008). Segmentation of verb forms in preverbal infants. The Journal of the Acoustical Society of America, 123(4), EL105-EL110. DOI: 10.1121/1.2884082","Marquis & Shi (2008)","yes","Christina",1,"1_8","2","eye-tracking","familiarization","central fixation","looking_time","within_two","Canadian French","typical","1_8",NA,16,NA,253,NA,49.65,52.619,18.081,14.767,1.401,NA,NA,NA,NA,0.886,"native",NA,NA,15,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,1,0.886,-0.179859003864601,0.015260914414724,-0.17022370008614,0.0136696137088519,-0.0895680487309593,0.00372414099756929,-0.0898087262496276,0.0769230769230769,-0.326228146861413,0.0502063960240692,"group_means_two","Word segmentation","inworddb",253,16,"word_segmentation","2008","",8.31228567321711,8,8,14
"211","SinghNestorBortfeld2008","Singh, L., Nestor, S.S., & Bortfeld, H. (2008). Overcoming the effects of variation in infant speech segmentation: Influences of word familiarity. Infancy, 13(1), 57-74. DOI: 10.1080/15250000701779386","Singh, Nestor, & Bortfeld (2008)","yes","Christina",1,"1_Mommy_matched","1a","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","1_Mommy_matched",NA,16,NA,234,NA,NA,NA,NA,NA,3.18,NA,NA,NA,NA,NA,"native",NA,NA,31,NA,NA,NA,0.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",81.66666667,"female","IDS","high.pitch","female","high.pitch","match",NA,NA,NA,NA,NA,NA,NA,1,0.48,0.810744102661253,0.0855408125,0.767311382875829,0.0766212188496492,0.375678560901151,0.0135484319223035,0.395018512354604,0.0769230769230769,1.47052713796362,0.281417993174253,"t_two","Word segmentation","inworddb",234,16,"word_segmentation","2008","",7.68804287562373,7,8,14
"212","SinghNestorBortfeld2008","Singh, L., Nestor, S.S., & Bortfeld, H. (2008). Overcoming the effects of variation in infant speech segmentation: Influences of word familiarity. Infancy, 13(1), 57-74. DOI: 10.1080/15250000701779386","Singh, Nestor, & Bortfeld (2008)","yes","Christina",1,"1_Ghana_mismatched","1a","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","1_Ghana_mismatched",NA,16,NA,234,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,"native",NA,NA,31,NA,NA,NA,0.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",81.66666667,"female","IDS","high.pitch","female","low.pitch","pitch",NA,NA,NA,NA,NA,NA,NA,1,0.596,0.0786527176898548,0.0506933203125,0.074439179242184,0.0454073777926698,0.0392959837372164,0.0126147111959079,0.0393162291145207,0.0769230769230769,0.142660249341152,0.166774339087361,"t_two","Word segmentation","inworddb",234,16,"word_segmentation","2008","",7.68804287562373,7,8,14
"213","SinghNestorBortfeld2008","Singh, L., Nestor, S.S., & Bortfeld, H. (2008). Overcoming the effects of variation in infant speech segmentation: Influences of word familiarity. Infancy, 13(1), 57-74. DOI: 10.1080/15250000701779386","Singh, Nestor, & Bortfeld (2008)","yes","Christina",1,"1_Mommy_mismatched","1b","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","1_Mommy_mismatched",NA,16,NA,234,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,"native",NA,NA,31,NA,NA,NA,0.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",81.66666667,"female","IDS","low.pitch","female","high.pitch","pitch",NA,NA,NA,NA,NA,NA,NA,1,0.3964358,0.659216371155935,0.0890257195,0.623901208415439,0.0797427442842793,0.313041857428569,0.0163336046864165,0.323914195250898,0.0769230769230769,1.19568623489542,0.292882877662449,"t_two","Word segmentation","inworddb",234,16,"word_segmentation","2008","",7.68804287562373,7,8,14
"214","SinghNestorBortfeld2008","Singh, L., Nestor, S.S., & Bortfeld, H. (2008). Overcoming the effects of variation in infant speech segmentation: Influences of word familiarity. Infancy, 13(1), 57-74. DOI: 10.1080/15250000701779386","Singh, Nestor, & Bortfeld (2008)","yes","Christina",1,"1_Ghana_matched","1b","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","1_Ghana_matched",NA,16,NA,234,NA,NA,NA,NA,NA,4.27,NA,NA,NA,NA,NA,"native",NA,NA,31,NA,NA,NA,0.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",81.66666667,"female","IDS","low.pitch","female","low.pitch","match",NA,NA,NA,NA,NA,NA,NA,1,0.485,1.08339417457359,0.101054466796875,1.02535520093572,0.0905172185052366,0.476303828947658,0.0116751093758643,0.518192570113344,0.0769230769230769,1.96505966505664,0.332455870082725,"t_two","Word segmentation","inworddb",234,16,"word_segmentation","2008","",7.68804287562373,7,8,14
"215","SinghNestorBortfeld2008","Singh, L., Nestor, S.S., & Bortfeld, H. (2008). Overcoming the effects of variation in infant speech segmentation: Influences of word familiarity. Infancy, 13(1), 57-74. DOI: 10.1080/15250000701779386","Singh, Nestor, & Bortfeld (2008)","yes","Christina",2,"2_Mommy_matched","2a","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","2_Mommy_matched",NA,16,NA,320,NA,NA,NA,NA,NA,3.49,NA,NA,NA,NA,NA,"native",NA,NA,54,NA,NA,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",81.66666667,"female","IDS","low.pitch","female","low.pitch","match",NA,NA,NA,NA,NA,NA,NA,2,0.34,1.00242618182089,0.1139018203125,0.948724779223338,0.102024940452109,0.448080980906555,0.0145370171352104,0.482296583224113,0.0769230769230769,1.81819997127846,0.374721969016113,"t_two","Word segmentation","inworddb",320,16,"word_segmentation","2008","",10.5135629068359,10,11,14
"216","SinghNestorBortfeld2008","Singh, L., Nestor, S.S., & Bortfeld, H. (2008). Overcoming the effects of variation in infant speech segmentation: Influences of word familiarity. Infancy, 13(1), 57-74. DOI: 10.1080/15250000701779386","Singh, Nestor, & Bortfeld (2008)","yes","Christina",2,"2_Ghana_mismatched","2a","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","2_Ghana_mismatched",NA,16,NA,320,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,"native",NA,NA,54,NA,NA,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",81.66666667,"female","IDS","low.pitch","female","high.pitch","pitch",NA,NA,NA,NA,NA,NA,NA,2,0.14,1.47542366796795,0.17552734375,1.39638311432681,0.157224588199538,0.59365255262049,0.0119167636322134,0.683287644115662,0.0769230769230769,2.67612251093639,0.577461814795508,"t_two","Word segmentation","inworddb",320,16,"word_segmentation","2008","",10.5135629068359,10,11,14
"217","SinghNestorBortfeld2008","Singh, L., Nestor, S.S., & Bortfeld, H. (2008). Overcoming the effects of variation in infant speech segmentation: Influences of word familiarity. Infancy, 13(1), 57-74. DOI: 10.1080/15250000701779386","Singh, Nestor, & Bortfeld (2008)","yes","Christina",2,"2_Mommy_mismatched","2b","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","2_Mommy_mismatched",NA,16,NA,320,NA,NA,NA,NA,NA,4.52,NA,NA,NA,NA,NA,"native",NA,NA,54,NA,NA,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",81.66666667,"female","IDS","high.pitch","female","low.pitch","pitch",NA,NA,NA,NA,NA,NA,NA,2,0.441,1.19481136586492,0.11448669375,1.13080361412216,0.102548827405533,0.512857204270635,0.0114566511212231,0.566599017490512,0.0769230769230769,2.16714809578561,0.37664612550039,"t_two","Word segmentation","inworddb",320,16,"word_segmentation","2008","",10.5135629068359,10,11,14
"218","SinghNestorBortfeld2008","Singh, L., Nestor, S.S., & Bortfeld, H. (2008). Overcoming the effects of variation in infant speech segmentation: Influences of word familiarity. Infancy, 13(1), 57-74. DOI: 10.1080/15250000701779386","Singh, Nestor, & Bortfeld (2008)","yes","Christina",2,"2_Ghana_matched","2b","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","2_Ghana_matched",NA,16,NA,320,NA,NA,NA,NA,NA,3.07,NA,NA,NA,NA,NA,"native",NA,NA,54,NA,NA,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",81.66666667,"female","IDS","high.pitch","female","high.pitch","match",NA,NA,NA,NA,NA,NA,NA,2,0.73,0.563995013275827,0.04369032421875,0.533780994707479,0.0391346048247668,0.271412221823621,0.00868220562764413,0.278387718651414,0.0769230769230769,1.02297379651096,0.143735405398132,"t_two","Word segmentation","inworddb",320,16,"word_segmentation","2008","",10.5135629068359,10,11,14
"219","SinghWhiteMorgan2008","Singh, L., White, K.S., & Morgan, J.L. (2008). Building a word-form lexicon in the face of variable input: Influences of pitch and amplitude on early spoken word recognition. Language Learning and Development, 4(2), 157-178. DOI: 10.1080/15475440801922131","Singh, White, & Morgan (2008)","yes","Christina",1,"1_matched","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","1_matched",NA,16,NA,232,NA,NA,NA,NA,NA,2.91,NA,NA,NA,NA,NA,"native",NA,NA,35,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",63.33333333,"female","IDS","mixed","female","happy","match",NA,NA,NA,NA,NA,NA,NA,1,0.819,0.437710820633898,0.028612211328125,0.414262026671367,0.0256287313841528,0.213795148393118,0.00621634032896383,0.217144916213824,0.0769230769230769,0.793919608184201,0.0941304022829871,"t_two","Word segmentation","inworddb",232,16,"word_segmentation","2008","",7.62233310745601,7,8,14
"220","SinghWhiteMorgan2008","Singh, L., White, K.S., & Morgan, J.L. (2008). Building a word-form lexicon in the face of variable input: Influences of pitch and amplitude on early spoken word recognition. Language Learning and Development, 4(2), 157-178. DOI: 10.1080/15475440801922131","Singh, White, & Morgan (2008)","yes","Christina",1,"1_mismatched","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","1_mismatched",NA,16,NA,232,NA,NA,NA,NA,NA,2.61,NA,NA,NA,NA,NA,"native",NA,NA,35,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",63.33333333,"female","IDS","mixed","female","happy","amplitude",NA,NA,NA,NA,NA,NA,NA,1,0.5,0.6525,0.0758048828125,0.617544642857143,0.067900483361069,0.310160701560393,0.0139911911278358,0.320723205982408,0.0769230769230769,1.18350408516283,0.249388068343438,"t_two","Word segmentation","inworddb",232,16,"word_segmentation","2008","",7.62233310745601,7,8,14
"221","SinghWhiteMorgan2008","Singh, L., White, K.S., & Morgan, J.L. (2008). Building a word-form lexicon in the face of variable input: Influences of pitch and amplitude on early spoken word recognition. Language Learning and Development, 4(2), 157-178. DOI: 10.1080/15475440801922131","Singh, White, & Morgan (2008)","yes","Christina",3,"3_matched","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","3_matched",NA,16,NA,276,NA,NA,NA,NA,NA,3.95,NA,NA,NA,NA,NA,"native",NA,NA,32,NA,NA,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",63.33333333,"female","IDS","mixed","female","happy","match",NA,NA,NA,NA,NA,NA,NA,2,0.835,0.56727556134563,0.030681298828125,0.536885799130686,0.0274820690077178,0.272873689603965,0.00608133960504618,0.279966083311997,0.0769230769230769,1.02892405251431,0.100937427315067,"t_two","Word segmentation","inworddb",276,16,"word_segmentation","2008","",9.06794800714594,9,9,14
"222","SinghWhiteMorgan2008","Singh, L., White, K.S., & Morgan, J.L. (2008). Building a word-form lexicon in the face of variable input: Influences of pitch and amplitude on early spoken word recognition. Language Learning and Development, 4(2), 157-178. DOI: 10.1080/15475440801922131","Singh, White, & Morgan (2008)","yes","Christina",3,"3_mismatched","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","3_mismatched",NA,16,NA,276,NA,NA,NA,NA,NA,2.39,NA,NA,NA,NA,NA,"native",NA,NA,32,NA,NA,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",63.33333333,"female","IDS","mixed","female","happy","pitch",NA,NA,NA,NA,NA,NA,NA,2,0.88,0.29271402426259,0.017677546875,0.277032915819951,0.0158342567512356,0.144814242345479,0.00414713770074971,0.145839481656917,0.0769230769230769,0.530924511109925,0.0581567981459878,"t_two","Word segmentation","inworddb",276,16,"word_segmentation","2008","",9.06794800714594,9,9,14
"223","SchmadeSeidl2009","Schmale, R. & Seidl, A. (2009). Accommodating variability in voice and foreign accent: flexibility of early word representations. Developmental Science, 12(4), 583-601.DOI: 10.1111/j.1467-7687.2009.00809.x","Schmale & Seidl (2009)","yes","Christina",2,"2","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","2",NA,22,NA,254,NA,7.42,7.35,2.53,2.78,NA,0.01,NA,NA,NA,0.62,"accented",NA,NA,19,NA,NA,NA,0.5454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",60,"accented","IDS",NA,"resp other female","IDS","accent",NA,NA,NA,NA,NA,NA,NA,1,0.62,0.0263361759275156,0.0345612180491474,0.0253485693302338,0.0320177284083429,0.0131669464485906,0.00863581142198864,0.0131677074389099,0.0526315789473684,0.0477685391536884,0.113701849921625,"group_means_two","Word segmentation","inworddb",254,22,"word_segmentation","2009","",8.34514055730097,8,8,14
"224","SchmadeSeidl2009","Schmale, R. & Seidl, A. (2009). Accommodating variability in voice and foreign accent: flexibility of early word representations. Developmental Science, 12(4), 583-601.DOI: 10.1111/j.1467-7687.2009.00809.x","Schmale & Seidl (2009)","yes","Christina",3,"3","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","3",NA,20,NA,364,NA,7.16,5.27,3.09,2.03,NA,7.46,NA,NA,NA,0.83,"accented",NA,NA,27,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",60,"female 1 / Spanish-accented F3","IDS",NA,"resp other female","IDS","accent",NA,NA,NA,NA,NA,NA,NA,2,0.83,0.722950279979986,0.0300664276830785,0.692827351647487,0.027613090701994,0.339947302307679,0.00520020933740699,0.354032944357095,0.0588235294117647,1.31128675820065,0.0989145823286489,"group_means_two","Word segmentation","inworddb",364,20,"word_segmentation","2009","",11.9591778065258,11,12,14
"225","WillitsSeidenbergSaffran2009","Willits, J.A., Seidenberg, M.S., & Saffran, J.R. (2009). Verbs are lookING good in early language acquisition. In: N. Taatgen, H. van Rijn, L. Schomaker, & J. Nerbonne (Eds.), Proceedings of the 31st Annual Conference of the Cognitive Science Society. Austin, TX: Cognitive Science Society. 2570-2575.","Willits et al. (2009)","yes","Christina",2,"2_7.5","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","2_7.5",NA,24,NA,216,NA,6.9421,8.0253,1.9525,2.1782,NA,NA,NA,NA,NA,0.635,"native",NA,NA,56,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","no",NA,"`adult'","IDS",NA,"adult","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,1,0.635,-0.523682024575406,0.0361300596429874,-0.505829228283062,0.0337086364825134,-0.253301679509113,0.00740305669921795,-0.258937721444554,0.0476190476190476,-0.949854123235759,0.118863131888017,"group_means_two","Word segmentation","inworddb",216,24,"word_segmentation","2009","",7.09665496211421,7,7,14
"226","WillitsSeidenbergSaffran2009","Willits, J.A., Seidenberg, M.S., & Saffran, J.R. (2009). Verbs are lookING good in early language acquisition. In: N. Taatgen, H. van Rijn, L. Schomaker, & J. Nerbonne (Eds.), Proceedings of the 31st Annual Conference of the Cognitive Science Society. Austin, TX: Cognitive Science Society. 2570-2575.","Willits et al. (2009)","yes","Christina",2,"2_9.5","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","2_9.5",NA,24,NA,279,NA,7.1163,8.5522,2.383,2.9972,NA,NA,NA,NA,NA,0.596,"native",NA,NA,35,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","no",NA,"`adult'","IDS",NA,"adult","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,2,0.596,-0.530327458046742,0.0395259835991316,-0.512248112886057,0.0368769668780638,-0.256306110716616,0.00805919660328209,-0.262150762511715,0.0476190476190476,-0.961907606241129,0.130035273895792,"group_means_two","Word segmentation","inworddb",279,24,"word_segmentation","2009","",9.16651265939752,9,9,14
